moves,outcome,is_white
e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 c4 a6 N5c3 h6 Be2 g6 Be3 Bg7 Nd2 Nf6 O-O O-O h3 Be6 Nb3 Rc8 Rc1 Qe7 Nd5 Qd8 Bb6 Qd7 Nxf6+ Bxf6 Be3 Bg7 Qd2 Kh7 Rfd1 Rfd8 Bb6 Re8 Qxd6 Qe7 Qxe7 Rxe7 Be3 f5 Nc5 Bf7 f3 f4 Bf2 g5 b3 h5 Nd3 g4 hxg4 hxg4 fxg4 Be6 Bf3 Rd8 Kf1 Bc8 Nc5 Rg8 Rd5 Bf6 Nd3 Bxg4 Ke2 Bxf3+ gxf3 Kg6 Rg1+ Kf7 Rg7+ Bxg7,-1,True
e4 c6 Nc3 d5 d4 dxe4 Nxe4 Nf6 Nxf6+ exf6 Nf3 Bd6 Bd3 O-O O-O Re8 h3 Nd7 a3 Nf8 c4 Be6 b4 Qd7 Bb2 Bxh3 gxh3 Qxh3 Re1 Rxe1+ Qxe1 Qxf3 Qe4 Qh3 Be2 Bh2+ Kh1 Bg3+ Kg1 Qh2+,1,False
d4 Nf6 c4 g6 Nc3 Bg7 e4 O-O Nge2 d6 f3 e6 Bg5 c5 d5 exd5 cxd5 Nbd7 Ng3 a6 a4 h6 Be3 h5 Be2 Re8 Nf1 Nh7 Nd2 f5 O-O Qf6 Nc4 f4 Bf2 Ne5 Nb6 Rb8 a5 g5 Qd2 Qg6 Kh1 Rf8 Rg1 g4 Raf1 Ng5 Bh4 Bf6 fxg4 hxg4 Rxf4 Nxe4 Nxe4 Bxh4 Rxf8+ Kxf8 Rf1+ Kg7 Qf4 Bd7 Nxd7 Nxd7 Nxd6 Rf8 Nf5+ Kh7 Bxg4 Bg5 Qg3 Nf6 Qh3+ Kg8 Ng3 Kg7 Bf5 Qh6 Be6 Qxh3 gxh3 Bh4 Nf5+ Kh7 Nxh4 Nd7 Nf5 Ne5 d6 Nd3 d7 Nf4 Rxf4 Re8 Rh4+,-1,False
b3 d5 Bb2 c5 e3 Nf6 Nf3 g6 Bb5+ Bd7 Bxf6 exf6 Bxd7+ Qxd7 O-O Bg7 c3 O-O d4 b6 Nbd2 Nc6 Qe2 Rfe8 a3 f5 Qd3 Rad8 Rfe1 Qe7 b4 h6 bxc5 bxc5 Qb5 Rc8 Rab1 cxd4 cxd4 Qxa3 Qxd5 Red8 Qb5 a5 Nc4 Qe7 Nxa5 Nxa5 Qxa5 Qe4 Qb5 h5 Qb7 Qe6 h4 Bf6 g3 Rc6 Rbc1 Rcd6 Rc7 R6d7 Rxd7 Rxd7 Qc8+ Kg7 Kg2 Qd5 Rc1 Re7 Qc6 Qb3 Rc5 Re6 Qd5 Qb2 Rc7 Kf8 Rd7 Kg8 Rd6 Rxd6 Qxd6 Kg7 Qc6 Kg8 Qd5 Kg7 Qc4 Be7 d5 Bf6 d6 Qb6 Qd5 Qd8 Nd2 Kf8 Nc4 Qd7 Nb6 Qd8 Nc4 Qd7 Na5 Qa4 Nb7 Ke8 Nc5 Qa7 d7+ Kd8 Nb7+ Kc7 Qd6+ Kxb7 Qxf6 Qa4 d8=Q Qe4+ Kh2 Qf3 Qd7+ Ka8 Qfd8#,1,True
Nh3 h5 g3 h4 Bg2 hxg3 hxg3 d6 d4 Nf6 c4 Bxh3 Rxh3 Rxh3 Bxh3 Nc6 Bg2 e6 Nc3 e5 dxe5 Nxe5 Bxb7 Rb8 Bg2 Be7 b3 Ned7 Bb2 Kf8 Qc2 Kg8 O-O-O a5 Rh1 a4 Nd5 axb3 axb3 Nf8 Be4 Nxe4 Qxe4 Ng6 Qd4 Bf8 Qc3 c6 Qf3 cxd5 Qh5 f6 Qxg6 Qb6 Qh7+ Kf7 Qh5+ Ke7 Qxd5 Kd7 Qd4 Kc6 Rh4 Qxb3 Qd5+ Kc7 Qd2 Kc6 Qc2 Kc7 c5 Qxb2+ Qxb2 Rxb2 Kxb2 Kd7 Kc2 Ke6 Rc4 dxc5 Rc3 Kf7 Re3 Kg6 Rf3 Kh7 Kc3 Kg8 Kc4 Be7 e4 Bf8 Kd5 Be7 e5 Bf8 exf6 gxf6 Rf4 Kg7 Re4 Be7 Rc4 Kf7 Rc3 Bf8 Rd3 Be7 Kc4 Bf8 Rd5 Be7 f3 Kg8 g4 Kf7 g5 Kg8 gxf6 Kf7 Rd3 Kxf6 Re3 Kf7 Re4 Kf8 Rf4+ Kg8 Rg4+ Kf8 Rg5 Ke8 Rf5 Kd8 Re5 Kd7 Rd5+ Bd6 f4 Kc6 f5 Kc7 Rxc5+,-1,False
Nh3 h5 g3 h4 Bg2 hxg3 hxg3 Nf6 d4 d6 c4 c6 Nc3 Bf5 e4 Bg4 Qd3 e5 d5 Nbd7 Be3 Nc5 Qc2 Qa5 f3 Bxh3 Rxh3 Rxh3 Bxh3 cxd5 cxd5 Be7 Kf2 Kf8 a3 Qa6 Bf1 Ncxe4+ Nxe4 Qa5 Nxf6 Bxf6 Qc4 Qd8 Rc1 Rc8,-1,False
Nh3 g6 g3 Bg7 Bg2 d6 O-O Nd7 f4 e5 Nf2 exf4 gxf4 Ngf6 d3 O-O e4 Nh5 c3 f5 Nh3 fxe4 dxe4 Nc5 Ng5 h6 Qb3+ d5 Qb4 Nd3 Qb3 Nxc1 Rxc1 hxg5 exd5 Nxf4 Rd1 g4,1,False
Nf3 d5 e3 e6 c4 Nf6 Nc3 Bd6 b3 O-O Bb2 b6 cxd5 exd5 h4 a6 Qc2 Re8 Ng5 Bb7 Rc1 Nbd7 Ne2 h6 Nd4 hxg5 hxg5 Ne4 f4 c5 Nf5 Bxf4 exf4 d4 Kd1 Nxg5 fxg5 Qxg5 Ne7+ Kf8 Qf5 Qxf5 Nxf5 f6 Rh8+ Kf7 Rxe8 Kxe8 Nd6+ Ke7 Nxb7 Rb8 Nxc5 Rb7 Ba3 bxc5 Bxc5+ Nxc5 Rxc5 Ke6 Rc4 Kd6 Bd3 Ra7 Rxd4+ Kc5 Rc4+ Kb6 Be4 a5 Rc6+ Kb5 Rc4 a4 Bc6+ Kb6 Bxa4 Re7 Rc6+ Ka5 Rc3 Kb4 Re3 Ka3 Rxe7,1,True
Nf3 d5 e3 e6 c4 Nf6 Nc3 Be7 Qc2 O-O g4 c5 g5 Nfd7 cxd5 Nb6 Bd3 exd5 Bxh7+ Kh8 Bf5 Nc6 Bxc8 Rxc8 Qf5 g6 Qh3+ Kg7 Qh6+ Kg8 Rg1 Re8 Rg3 Bf8 Qh4 Bg7 Rh3 d4 Ne4 Nd5 b3 Qe7 Ng3 dxe3 dxe3 Bxa1 Nd4 Bxd4 Ba3 Bg7 Kf1 Ne5 Ne4 Nf3 Qh7+ Kf8 Rxf3 Qxe4 Kg2 Qg4+,-1,True
d4 d5 c4 e6 Nf3 Be7 e3 Nf6 Nc3 O-O cxd5 exd5 Bd3 c6 Qc2 Bg4 Ne5 Bh5 f4 Bg6 g4 Bxd3 Qxd3 Nbd7 g5 Ne4 Nxe4 dxe4 Qxe4 Re8 Bd2 Bd6 Qf5 Qe7 Qg4 Nb6 Nf3 Nd5 Kd1 Nxe3+ Bxe3 Qxe3 Re1 Qd3+ Nd2 Rxe1+ Kxe1 Re8+ Qe2 Qxe2#,-1,True
d4 d5 Nf3 e6 g3 Nf6 Bg2 Be7 O-O O-O Nbd2 a6 Re1 b5 e4 dxe4 Nxe4 Bb7 Ne5 Nxe4 Rxe4 Bxe4 Bxe4 Ra7 Qh5 g6 Nxg6 fxg6 Bxg6 hxg6 Qxg6+ Kh8 Qh6+ Kg8 Qg6+ Kh8 Qh6+ Kg8 Qg6+,0,True
f3 d5 c4 c6 e3 e5 d4 Nf6 Nc3 exd4 exd4 Bb4 cxd5 Nxd5 Qc2 O-O Bd3 Re8+ Ne2 Qh4+ g3 Qxd4 Bd2 Bh3 O-O-O Qf2 Ne4 Bxd2+ Rxd2 Qxf3 Re1 Bf5 Nd4 Qh5 Nxf5 Nd7 Nfd6 Re7 Rf2 Ne5 Nf5 Ree8 Be2 Qg6 Ned6 Re6 Qe4 Rae8 Nxe8 Rxe8 Kb1 Nf6 Qc2 Nd5 Ref1 h6 Nh4 Qxc2+ Kxc2 Ne3+ Kd2 Nxf1+ Rxf1 g6 Nf3 Ng4 h3 Ne3 Re1 Nf5 Bd3 Rxe1 Kxe1 Nxg3 Kf2 Nh5 Ne5 Nf4 Bc2 Ne6 Nd3 Nd8 Bd1 Kf8 Ke3 Ke7 Kd4 Kd6 Nc5 b6 Ne4+ Ke7 Ke3 f6 Nd2 g5 Nf3 f5 Nd4 Kd6 Nxf5+ Ke5 Nxh6 Ne6 Ng4+ Kd6 Bb3 Nc5 h4 Nd7 hxg5 Nf8 Nf6 Ng6 Ne4+ Ke5,-1,True
g3 d5 Bg2 Nf6 c4 e6 Nf3 Be7 O-O O-O b3 c5 cxd5 Nxd5 Bb2 b6 Nc3 Bb7 Nxd5 Bxd5 d4 Nd7 dxc5 Nxc5 Rc1 Rc8 Ne5 Bxg2 Kxg2 Qc7 e3 Rfd8 Qf3 Bf6 Nc4 Bxb2 Nxb2 Qe7 Nc4 h6 Rcd1 Nd3 Qe2 Qb7+ f3 Nc5 Ne5 Qc7 Nd3 Rd5 Nxc5 Rxc5 Rd2 Rc2 Rxc2 Qxc2 Qxc2 Rxc2+ Rf2 Rc3 Re2 Kf8 Kf2 Ke7 Rd2 f5 Ke2 g5 Rd3 Rc2+ Rd2 Rc5 Kd3 a5 Rc2 Rd5+ Ke2 Kd7 e4 fxe4 fxe4 Rd4 Ke3 Rd6 Rf2 Kc6 Rf6 e5 Rxd6+ Kxd6 Kf3 Kc5 Kg4 Kd4 Kf5 b5 a3 Kc3 Kxe5 Kxb3 Kd6 Kxa3 e5 b4 e6 b3 e7 b2 e8=Q b1=Q Kc7 Qb4 Qc6 a4 Qxh6 Qb3 Qc6 Kb2 Qd6 Qc3+ Qc6 a3 Qxc3+ Kxc3 h4 a2 hxg5 a1=Q g6 Qa5+,-1,True
e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d4 Bd6 dxe5 Bb4+ c3 Qxd1+ Kxd1 Bc5 Ke2 Ne7 Be3 Bxe3 Kxe3 Be6 Nbd2 h6 Nd4 O-O-O f4 c5 Nxe6 fxe6 Nf3 Rdf8 g3 Rf7 h4 Rhf8 h5 Nc6 Rad1 Na5 b3 b5 Nh4 Nc6 Ng6 Re8 Rd2 b4 c4 Nd4 Rhd1 Rd7 Nh4 Red8 Nf3 Nc2+ Ke2 Nd4+ Nxd4 cxd4 c5 c6 Kd3 a5 Kc4 Kc7 Rxd4 Rxd4+ Rxd4 Rxd4+ Kxd4 Kb7 f5 Kc7 f6 gxf6 exf6 Kd7 Ke5 Ke8 Kxe6,1,True
e4 e6 Nc3 d5 exd5 exd5 d4 Nf6 Nf3 Bd6 Bd3 O-O O-O c6 Re1 Bg4 h4 Bh5 Bg5 Nbd7 Be2 h6 Bd2 Re8 Ne5 Bxe2 Rxe2 Nxe5 dxe5 Rxe5 Be3 Bc7 Qd3 Qd6 g3 Rae8 Bf4 Ng4 Bxe5 Nxe5 Qf5 g6 Qf4 Kg7 Rae1 Re6 Qd4 Bb6 Qf4 Bc7 Kg2 Qe7 Qd4 Bb6 Qf4 Bc7 Na4 Kh7 Qd4 b5 Nc5 Bb6 b4 f6 f4 Bxc5 bxc5 Qf7 fxe5 f5 Rf2 h5 Qf4 Qe7 Qg5 Qe8 g4 hxg4 h5 Kg7 hxg6 Qxg6 Qxg6+ Kxg6 Ref1 Rxe5 Kg3 Re4 Rxf5 Re3+ Kxg4 Rh3 R5f4 Rh4+ Kxh4,1,True
d4 e6 c4 Nf6 Nc3 Bb4 Qc2 O-O Nf3 c5 dxc5 Na6 g3 Nxc5 Bg2 Nce4 O-O Nxc3 bxc3 Be7 e4 d6 e5 dxe5 Nxe5 Qc7 Qe2 Bd6 Bf4 Nd7 Nxd7 Bxd7 Bxd6 Qxd6 Bxb7 Rab8 Rfd1 Qc7 Be4 Ba4 Rd4 Rfc8 Re1 g6 Bd3 Qc5 h4 Rb6 h5 Qxh5 Qe3 Qc5 Qh6 Qf8 Qg5 Be8 Rh4 Rbc6 Kg2 Rc5 Qe3 Qg7 Reh1 h5 g4 Bc6+ f3 Re5 Qf4 g5 Qh2 gxh4 Kf2 hxg4 Qxh4 g3+ Kg2 Re3 Bh7+ Kf8 Be4 Bxe4 fxe4 Re2+ Kf3 Rf2+ Ke3 Qxc3#,1,False
d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nge2 O-O f3 Nbd7 Bg5 e5 d5 h6 Be3 Nh5 Qd2 f5 exf5 gxf5 g3 f4 Bf2 Nc5 b4 Nd7 Ne4 a5 bxa5 Nhf6 N2c3 Nxe4 Nxe4 Nf6 Bd3 Bf5 O-O Bxe4 Bxe4 Nxe4 fxe4 Qd7 Rab1 h5 Rxb7 h4 Rb3 fxg3 hxg3 h3 Qe2 Rxa5 Be1 Rxf1+ Kxf1 Qa4 Bxa5 Qxa5 Rb8+ Kf7 Qh5+ Ke7 Re8+ Kd7 Qf7#,-1,False
g3 d5 Bg2 Nf6 Nf3 e6 O-O Be7 d3 O-O Nbd2 c5 e4 Nc6 Re1 b5 e5 Nd7 Nf1 a5 Bf4 b4 h4 a4 a3 bxa3 bxa3 Ba6 N1h2 c4 d4 c3 Ng5 h6 Nh3 Rc8 Bf1 Bxf1 Kxf1 Na5 Kg2 Nc4 Qh5 Re8 Ng4 Bf8 Bxh6 g6 Qg5 Qxg5 Nxg5 Rb8 Rh1 Red8 h5 Nxa3 Bxf8 Nxc2 Be7 Nxa1 hxg6 fxg6 Nf6+ Nxf6 Bxf6,1,True
e3 d5 Nf3 Nf6 d4 e6 b3 Bd6 Bb2 O-O Nbd2 b6 Bd3 Bb7 Ne5 Nbd7 f4 Ne4 Qf3 f5 O-O-O Qe7 g4 a5 gxf5 exf5 Rhg1 a4 Kb1 Ba3 Ba1 c5 Qh3 Nxe5 dxe5 Rac8 Nxe4 fxe4 Bxe4 h6 Qxh6 dxe4 e6 Rc7 Rd7 Rxd7 exd7 Rf7 Bxg7 Rxg7 Rxg7+ Qxg7,1,True
d4 d5 Nf3 e6 g3 Nf6 Bg2 Be7 O-O O-O b3 b6 Bb2 Bb7 Nbd2 Nbd7 c4 c5 cxd5 Nxd5 Nc4 Rc8 Rc1 h6 e4 N5f6 d5 exd5 exd5 Bxd5 Re1 Re8 Nh4 Bxg2 Kxg2 b5 Ne3 Qb6 Nhf5 Bf8 Qf3 Ne5 Bxe5 Rxe5 Nc4 bxc4 Rxe5 cxb3 axb3 Rb8 Re3 a5 Rc4 Rd8 h4 Nd5 Rd3 Nb4 Rxd8 Qxd8 Rg4 h5 Rc4 g6 Ne3 Qd3 Nd1 Qd2 Nc3 Nd3 Qe2 Bh6 Qxd2 Bxd2 Ne4 Bb4 Kf1 Kf8 Ke2 Ne5 Rc2 Nd7 Kd3 Ke7 Kc4 Ne5+ Kb5 Nd3 Nxc5 Bxc5 Rxc5 Nxf2 Kxa5 Ne4 Rc2 Nxg3 b4 Nf5 b5 Nxh4 b6 Nf3 b7 Nd4 Rc7+ Kf6 b8=Q Ne6 Rc6 h4 Qh2 g5 Qf2+ Kg6 Qe3 h3 Rxe6+ fxe6 Qxe6+ Kg7 Qxh3 Kf6 Qg3 Kf5 Kb5 g4 Kc4 Ke4 Qxg4+ Ke3 Qd4+ Kf3 Kd3 Kg3 Qe3+ Kg4 Ke4 Kh5 Qg1 Kh6 Kf5 Kh7 Qg6+ Kh8 Qg5 Kh7 Kf6 Kh8 Qg7#,1,True
Nh3 g6 g3 Bg7 Bg2 d6 O-O e5 f4 Ne7 fxe5 dxe5 Nf2 O-O Nc3 Nbc6 d3 f5 Bg5 h6 Be3 f4 gxf4 exf4 Bd2 g5 Nce4 Nf5 c3 f3 exf3 Ne5 d4 Ng6 Ng4 Nfh4 Qb3+ Kh7 Rae1 Nxg2 Kxg2 Nh4+ Kg3 c6 Qc2 Kh8 Qc1 Qc7+ f4 Qd7 h3 Nf5+ Kh2 Nh4 fxg5 Nf3+ Rxf3 Rxf3 gxh6 Rxh3+ Kxh3 Qxg4+ Kh2 Bf8 Re3 Be6 Qf1 Qh4+ Kg1 Be7 Rg3 Qxe4 Qf2 Bd5 Qh2 Qb1+ Kf2 Rf8+ Ke3 Qe4#,1,False
e4 d5 Nc3 dxe4 Nxe4 Nf6 Qe2 Nxe4 Qxe4 Bf5 Qxf5 e6 Qb5+ c6 Qxb7 Bd6 Qxa8 Qc7 Nf3 O-O Be2 Nd7 Qxf8+ Nxf8 O-O Ng6 c3 Nf4 Re1 Qa5 d4 Nxe2+ Rxe2 Qb5 Re1 h6 b3 Qh5 c4 e5 h3 exd4 Nxd4 Bb4 Re2 Qg6 Bb2 Kh7 Rd1 c5 Nf3 f6 Nh4 Qh5 Nf3 g5 a3 Kg6 axb4 g4 Rd6 gxf3 Rxf6+ Kg5 Rxf3 Qxf3 Re5+ Qf5 Rxf5+ Kxf5 b5 a6 b6 Ke6 b7 Kd7 b8=Q,-1,False
d4 e5 Nf3 e4 Nfd2 d5 e3 c6 c4 f5 b3 Nf6 Bb2 Bd6 Qc2 Qe7 Nc3 Be6 h3 a6 c5 Bc7 O-O-O Nbd7 Be2 b5 cxb6 Nxb6 Kb1 O-O Rc1 Rfb8 f3 a5 fxe4 dxe4 g4 a4 gxf5 axb3 Rhg1 bxc2+,-1,True
d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 Bd6 e3 c6 Bd3 Nbd7 Qc2 Qb6 Nge2 h6 Bh4 g5 Bg3 Bxg3 Nxg3 Nf8 O-O Ne6 Rad1 h5 Nf5 h4 f3 Kf8 Qf2 Ng7 Nxg7 Kxg7 e4 Be6 e5 Nh5 f4 Nxf4 g3 Nh3+ Kg2 Nxf2 Rxf2 hxg3 hxg3 Rh6 Ne2 Rah8 Kf3 Rh2 Ke3 g4 Rdf1 Rxf2 Rxf2 Qc7 Nf4 c5 Nxe6+ fxe6 Rf6 cxd4+ Kf4 Qb6 Rg6+ Kf8 Rf6+ Ke7 Kg5 Rf8 Bg6 Rxf6 exf6+ Kf8 f7 Qc7 Bf5 Qe5 Kxg4 Qxf5+ Kh4 d3 g4 Qf4 Kh5 d2 g5 d1=Q+ Kg6 Qdg4 Kh7 Qgxg5 Kh8 Qg7#,1,False
d4 e5 Nf3 e4 Nfd2 d5 e3 c6 c4 f5 b3 Nf6 Bb2 Bd6 Qc2 Qe7 Nc3 Be6 O-O-O a6 h3 b5 g4 fxg4 hxg4 Bxg4 Re1 Nbd7 Kb1 O-O Bg2 Rfc8 f3 a5 fxg4 a4 c5 Bc7 g5 Ng4 Ndxe4 axb3 axb3 dxe4 Bxe4 g6 Bxc6 Ra6 Bd5+ Kg7 Nxb5 Bb8 Bc4 Qxg5 e4 Bf4 e5 Ne3 Rxe3 Bxe3 e6 Nf6 d5 Bxc5 Rf1 Be7 d6 Rxd6 Nxd6 Rd8 Nf7 Qd2 Nxd8 Qxd8 Rd1 Qc8 Rd7 Qc5 Bxf6+ Kxf6 Qd2 h5 Qf4+ Qf5+ Qxf5+ gxf5 Kc2 h4 Kd1 h3 Bd5 h2 Bh1 f4 Rd3 Kxe6 Rf3 Bd6 Ke2 Ke5 Kf1 Bc5 Kg2 Be3 Kxh2 Kd4 Kg2 Kc3 Kf1 Kxb3 Kg2 Kc3 Kh3 Kd4 Kg4 Ke4 Bg2 Ke5 Bh3 Bd4 Rf1 Be3 Bg2 Kd4 Bf3 Kd3 Rd1+ Bd2 Kf5 Ke3 Kg4 Bc3 Rf1 Bd2 Rh1 Kd3 Rh3 Be3 Rh5 Kd2 Rf5 Ke1 Rf6 Kf2 Rf7 Kg1 Rxf4 Kf2 Rf5 Kg1 Rf6 Bf2 Rg6 Bg3 Rg7 Bf2 Rf7 Be3 Re7 Kh2 Rd7 Bf4 Rd8 Bg5 Re8 Bh4 Rf8 Bf2 Rg8 Kg1 Rh8 Bg3 Rg8 Kf2 Rf8 Bf4 Re8 Be3 Kf5 Bd2 Be4 Ke1 Ke6 Be3 Kd5 Kd2 Rf8 Bf2 Rf3 Ke1 Re3+ Bxe3 Bf3 Kd2 Be4 Bf2 Bf3 Bg3 Be4 Ke3 Bf5 Kf4 Be4 Bh4 Bf5 Bg5 Be4 Bf6 Bf5 Be5,-1,True
e4 e6 Nc3 d5 Qe2 dxe4 Nxe4 Nd7 Nf3 Ngf6 b3 Be7 Bb2 Nxe4 Qxe4 Bf6 d4 c5 O-O-O Qa5 Kb1 O-O Bd3 g6 h4 Rd8 h5 Bg7 hxg6 hxg6 Qf4 cxd4 Bc4 Nf6 Nxd4 e5 Qh4 exd4 Rxd4 Bf5 Rxd8+ Qxd8 f3 Nh5 g4 Qxh4 Rxh4 Bxb2 Kxb2 Ng7 gxf5 Nxf5 Re4 b5 Re5 bxc4 bxc4 Rb8+ Rb5 Rc8 Rb8 Rxb8+,-1,True
e4 Nf6 Nc3 d5 Nf3 dxe4 Ng5 Bf5 f3 e5 Ngxe4 Bg6 Bc4 Nxe4 fxe4 Nc6 d3 Bc5 Qf3 O-O Be3 Nd4 Qf2 b5 Nxb5 Nxb5 Bxc5 Nd6 O-O Kh8 Bb3 f5 Rae1 f4 d4 Rb8 dxe5 Nxe4 Rxe4 Bxe4 Bxf8 Qxf8 Qxf4 Qc5+ Qf2 Qxf2+ Rxf2 g6 h3 Bf5 e6 Rd8 Re2 Bxe6 Rxe6 Rd6 Re7 Rd8 Re3 Rf8 Kh2 Rd8 Rc3 Rd7 Rc6 Rd8 Rc3 Rd7 Rf3 Rd8 h4 Re8 h5 Rd8 hxg6 Re8 gxh7 Kxh7 Rh3+ Kg7 Bc4 Kf6 Bd3 Ke7 Rg3 Kd8 Rh3 Re7 Kg1 Re8 Rf3 Re7 Kf2 Re8 g4 Re7 Kg3 Re8 Rf5 Re7 Kf4 Re8 g5 Re7 g6 Re8 Rf7 Re7 Kf5 Re8 Kf6 Rf8 g7 Rxf7+ Kxf7 Kd7 g8=Q Kd6 Qg7 Kd5 Qg6 Kc5 Qf6,-1,False
e4 e6 Qe2 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 g3 Be7 Bg2 O-O O-O Nc6 Rd1 b6 d4 Nd5 Ne5 Bb7 Nxc6 Bxc6 Nxd5 exd5 c4 Bb7 cxd5 Bxd5 Bxd5 Qxd5 Qxe7 Rfe8 Qa3 Qf3 Qxf3,1,True
Nh3 Nf6 g3 g6 Bg2 Bg7 O-O O-O f4 d6 Nf2 e5 d3 exf4 gxf4 d5 e4 dxe4 dxe4 Nc6 e5 Nh5 Nc3 Bh6 Nd5 Be6 c4 Bxd5 cxd5 Ne7 Ne4 Nf5 Bh3 Nfg7 b3 f5 Nc5 Qh4 Qf3 Nxf4 Bxf4 Bxf4 Qxf4 Qxh3 Rf3 Qh5 Rg3 h6 Kh1 g5 Qf2 f4 Rg2 Qg6 Rag1 Rae8 Qd4 Nf5 Qc3 Ne3 Rd2 b6 Ne6 Qe4+ Rdg2 Nxg2 Rxg2 f3 Rf2 Qb1+,1,False
e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Nf3 b6 Bc4 Bb7 Qe2 e6 Bg5 Be7 O-O-O O-O Rhe1 Nbd7 d5 exd5 Qxe7 dxc4 Bxf6 Nxf6 Rxd8 Raxd8 Qxc7 Bc8 Ne5 Be6 Nc6 Rd7 Qg3 Rc8 Ne5 Rb7 f3 a6 Ne4 Ne8 Ng5 Bd5 Qh3 Rd8 Qxh7+ Kf8 Qh8+ Ke7 Nexf7+ Kd7 Nxd8 Kxd8 Qxe8+,1,True
e4 e6 Qe2 d5 exd5 Qxd5 Nc3 Qd8 b3 Nf6 Bb2 Be7 O-O-O Nc6 Nf3 O-O g4 Nd5 g5 a5 Qe4 Re8 Bd3 Bf8 Qxh7#,1,True
d4 d6 Nf3 Nf6 c4 g6 Nc3 c5 Bf4 cxd4 Nxd4 e5 Bg5 exd4 Qxd4 Bg7 Nd5 Nbd7 Qe3+ Kf8 Nc3 h6 Bf4 Ne5 O-O-O Nxc4 Qd4 Be6 e4 Rc8 e5 Nh5 Qe4 Nxf4 Bxc4 Rxc4 Qxb7 Bxe5 g3 Bxc3 bxc3 Rxc3+ Kb2 Rc8 Ka1 Qf6+ Qb2 Qxb2+ Kxb2 Nd5 Rd2 Kg7 Rhd1 Nb6 Ka1 Nc4 Rd4 d5 f4 Rc7 g4 Rb8 f5 gxf5 gxf5 Bxf5 Rxd5 Bg6 Rg1 Rcb7 Rdd1 Rb1+ Rxb1 Rxb1+ Rxb1 Bxb1 Kxb1 Nd6 Kc2 f5 Kd3 Kf6 Kd4 Ke6 Kc5 Ke5 Kb4 f4 Kc3 Ke4 Kd2 Kf3 Ke1 Kg2 Kd2 f3 Kc3 f2 Kd4 f1=Q Kd5 Qf2 Kc6 Qd2 Kd7 Qb2 Kc6 Qxa2 Kd7 Qb2 Ke6 a5 Kd7 a4 Ke6 a3 Kd7 a2 Ke6 a1=Q Kd7 Qaa2 h4 Qd4 h5 Qf7+ Kc6 Qdc4+ Kb6 Qb7+ Ka5 Qba6#,1,False
Nh3 g6 g3 Bg7 Bg2 Nf6 O-O O-O f4 d5 Nf2 Nc6 d3 e5 e4 dxe4 dxe4 Qxd1 Rxd1 Re8 c3 exf4 Bxf4 Ne5 Nd2 c6 Nf3 Nxf3+ Bxf3 Be6 Rd2 Nd7 Rad1 Ne5 Be2 Bxa2 Kg2 Bb3 Re1 Nc4 Bxc4 Bxc4 Red1 b5 Rd7 Bb3 R1d2 Be6 Rc7 Rec8 Rb7 a5 h4 a4 h5 a3 bxa3 Rxa3 hxg6 hxg6 e5 Ra4 Kh2 g5 Be3 Bxe5 Bd4 Bxd4 cxd4 Rd8 Ne4 Rdxd4 Nf6+ Kg7 Rf2 Kg6 Rb8 Kh6 Rh8+ Kg7 Rg8+ Kh6 Rh8+ Kg7 Rh7+ Kg6 Rh8 Kg7,0,False
Nh3 Nf6 g3 e5 Bg2 Nc6 O-O Bc5 c3 O-O e3 e4 d4 exd3 Qxd3 Ne5 Nf4 Nxd3 Nxd3 Bb6 e4 d5 e5 Ne4 Kh1 f6 f3 fxe5 fxe4 Rxf1+ Bxf1 dxe4 Nxe5 Qd1 Kg2 Bh3+ Kxh3 Qxf1+ Kg4 Qxc1,1,False
Nf3 d5 g3 Nf6 Bg2 e6 O-O Be7 b3 O-O Bb2 c5 c4 Nc6 cxd5 Nxd5 d4 b6 dxc5 Bxc5 Nc3 Nxc3 Bxc3 Bb7 Ne5 Qc7 Nxc6 Bxc6 Bxc6 Qxc6 Rc1 Rac8 Bb4 Rfd8 Qe1 Bxb4 Qxb4 Qxc1 Rxc1 Rxc1+ Kg2 Rc7 a4 g6 h4 h5 a5 Rb8 a6 Rd8 Qf4 Rdd7 b4 b5 Qe5 Rc6 Qxb5 Rdd6 Qb8+ Kg7 b5 Rxa6 bxa6,1,True
e4 e6 Nf3 d5 Nc3 dxe4 Nxe4 Nd7 Qe2 Ngf6 Nxf6+ Nxf6 b3 Be7 Bb2 O-O O-O-O c5 g4 Qa5 Kb1 Rd8 g5 Nd5 Ne5 Nb4 a3 Nd5 Qf3 Rf8 Bd3 Rb8 Rhg1 b5 Rg3 c4 Bxh7+ Kxh7 Qh5+ Kg8 Rh3,1,True
